Date,^GSPC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
1950-01-03,16.66,,,,,,,,,
1950-01-04,16.85,,,,,,,,,
1950-01-05,16.93,,,,,,,,,
1950-01-06,16.98,,,,,,,,,
1950-01-09,17.08,,,,,,,,,
1950-01-10,17.030001000000002,,,,,,,,,
1950-01-11,17.09,,,,,,,,,
1950-01-12,16.76,,,,,,,,,
1950-01-13,16.67,,,,,,,,,
1950-01-16,16.719998999999998,,,,,,,,,
1950-01-17,16.860001,,,,,,,,,
1950-01-18,16.85,,,,,,,,,
1950-01-19,16.870001000000002,,,,,,,,,
1950-01-20,16.9,,,,,,,,,
1950-01-23,16.92,,,,,,,,,
1950-01-24,16.860001,,,,,,,,,
1950-01-25,16.74,,,,,,,,,
1950-01-26,16.73,,,,,,,,,
1950-01-27,16.82,,,,,,,,,
1950-01-30,17.02,,,,,,,,,
1950-01-31,17.049999,,,,,,,,,
1950-02-01,17.049999,,,,,,,,,
1950-02-02,17.23,,,,,,,,,
1950-02-03,17.290001,,,,,,,,,
1950-02-06,17.32,,,,,,,,,
1950-02-07,17.23,,,,,,,,,
1950-02-08,17.209999,,,,,,,,,
1950-02-09,17.280001000000002,,,,,,,,,
1950-02-10,17.24,,,,,,,,,
1950-02-14,17.059998999999998,,,,,,,,,
1950-02-15,17.059998999999998,,,,,,,,,
1950-02-16,16.99,,,,,,,,,
1950-02-17,17.15,,,,,,,,,
1950-02-20,17.200001,,,,,,,,,
1950-02-21,17.17,,,,,,,,,
1950-02-23,17.209999,,,,,,,,,
1950-02-24,17.280001000000002,,,,,,,,,
1950-02-27,17.280001000000002,,,,,,,,,
1950-02-28,17.219998999999998,,,,,,,,,
1950-03-01,17.24,,,,,,,,,
1950-03-02,17.23,,,,,,,,,
1950-03-03,17.290001,,,,,,,,,
1950-03-06,17.32,,,,,,,,,
1950-03-07,17.200001,,,,,,,,,
1950-03-08,17.190001000000002,,,,,,,,,
1950-03-09,17.07,,,,,,,,,
1950-03-10,17.09,,,,,,,,,
1950-03-13,17.120001000000002,,,,,,,,,
1950-03-14,17.25,,,,,,,,,
1950-03-15,17.450001,,,,,,,,,
1950-03-16,17.49,,,,,,,,,
1950-03-17,17.450001,,,,,,,,,
1950-03-20,17.440001000000002,,,,,,,,,
1950-03-21,17.450001,,,,,,,,,
1950-03-22,17.549999,,,,,,,,,
1950-03-23,17.559998999999998,,,,,,,,,
1950-03-24,17.559998999999998,,,,,,,,,
1950-03-27,17.459999,,,,,,,,,
1950-03-28,17.530001000000002,,,,,,,,,
1950-03-29,17.440001000000002,,,,,,,,,
1950-03-30,17.299999,,,,,,,,,
1950-03-31,17.290001,,,,,,,,,
1950-04-03,17.530001000000002,,,,,,,,,
1950-04-04,17.549999,,,,,,,,,
1950-04-05,17.629998999999998,,,,,,,,,
1950-04-06,17.780001000000002,,,,,,,,,
1950-04-10,17.85,,,,,,,,,
1950-04-11,17.75,,,,,,,,,
1950-04-12,17.940001000000002,,,,,,,,,
1950-04-13,17.98,,,,,,,,,
1950-04-14,17.959999,,,,,,,,,
1950-04-17,17.879998999999998,,,,,,,,,
1950-04-18,18.030001000000002,,,,,,,,,
1950-04-19,18.049999,,,,,,,,,
1950-04-20,17.93,,,,,,,,,
1950-04-21,17.959999,,,,,,,,,
1950-04-24,17.83,,,,,,,,,
1950-04-25,17.83,,,,,,,,,
1950-04-26,17.76,,,,,,,,,
1950-04-27,17.860001,,,,,,,,,
1950-04-28,17.959999,,,,,,,,,
1950-05-01,18.219998999999998,,,,,,,,,
1950-05-02,18.110001,,,,,,,,,
1950-05-03,18.27,,,,,,,,,
1950-05-04,18.120001000000002,,,,,,,,,
1950-05-05,18.219998999999998,,,,,,,,,
1950-05-08,18.27,,,,,,,,,
1950-05-09,18.27,,,,,,,,,
1950-05-10,18.290001,,,,,,,,,
1950-05-11,18.290001,,,,,,,,,
1950-05-12,18.18,,,,,,,,,
1950-05-15,18.26,,,,,,,,,
1950-05-16,18.440001000000002,,,,,,,,,
1950-05-17,18.52,,,,,,,,,
1950-05-18,18.559998999999998,,,,,,,,,
1950-05-19,18.68,,,,,,,,,
1950-05-22,18.6,,,,,,,,,
1950-05-23,18.709999,,,,,,,,,
1950-05-24,18.690001000000002,,,,,,,,,
1950-05-25,18.690001000000002,,,,,,,,,
1950-05-26,18.67,,,,,,,,,
1950-05-29,18.719998999999998,,,,,,,,,
1950-05-31,18.780001000000002,,,,,,,,,
1950-06-01,18.77,,,,,,,,,
1950-06-02,18.790001,,,,,,,,,
1950-06-05,18.6,,,,,,,,,
1950-06-06,18.879998999999998,,,,,,,,,
1950-06-07,18.93,,,,,,,,,
1950-06-08,19.139999,,,,,,,,,
1950-06-09,19.26,,,,,,,,,
1950-06-12,19.4,,,,,,,,,
1950-06-13,19.25,,,,,,,,,
1950-06-14,18.98,,,,,,,,,
1950-06-15,18.93,,,,,,,,,
1950-06-16,18.969998999999998,,,,,,,,,
1950-06-19,18.92,,,,,,,,,
1950-06-20,18.83,,,,,,,,,
1950-06-21,19.0,,,,,,,,,
1950-06-22,19.16,,,,,,,,,
1950-06-23,19.139999,,,,,,,,,
1950-06-26,18.110001,,,,,,,,,
1950-06-27,17.91,,,,,,,,,
1950-06-28,18.110001,,,,,,,,,
1950-06-29,17.440001000000002,,,,,,,,,
1950-06-30,17.690001000000002,,,,,,,,,
1950-07-03,17.639999,,,,,,,,,
1950-07-05,17.809998999999998,,,,,,,,,
1950-07-06,17.91,,,,,,,,,
1950-07-07,17.67,,,,,,,,,
1950-07-10,17.59,,,,,,,,,
1950-07-11,17.32,,,,,,,,,
1950-07-12,16.870001000000002,,,,,,,,,
1950-07-13,16.690001000000002,,,,,,,,,
1950-07-14,16.870001000000002,,,,,,,,,
1950-07-17,16.68,,,,,,,,,
1950-07-18,17.059998999999998,,,,,,,,,
1950-07-19,17.360001,,,,,,,,,
1950-07-20,17.610001,,,,,,,,,
1950-07-21,17.59,,,,,,,,,
1950-07-24,17.48,,,,,,,,,
1950-07-25,17.23,,,,,,,,,
1950-07-26,17.27,,,,,,,,,
1950-07-27,17.5,,,,,,,,,
1950-07-28,17.690001000000002,,,,,,,,,
1950-07-31,17.84,,,,,,,,,
1950-08-01,18.02,,,,,,,,,
1950-08-02,17.950001,,,,,,,,,
1950-08-03,17.99,,,,,,,,,
1950-08-04,18.139999,,,,,,,,,
1950-08-07,18.41,,,,,,,,,
1950-08-08,18.459999,,,,,,,,,
1950-08-09,18.610001,,,,,,,,,
1950-08-10,18.48,,,,,,,,,
1950-08-11,18.280001000000002,,,,,,,,,
1950-08-14,18.290001,,,,,,,,,
1950-08-15,18.32,,,,,,,,,
1950-08-16,18.34,,,,,,,,,
1950-08-17,18.540001,,,,,,,,,
1950-08-18,18.68,,,,,,,,,
1950-08-21,18.700001,,,,,,,,,
1950-08-22,18.68,,,,,,,,,
1950-08-23,18.82,,,,,,,,,
1950-08-24,18.790001,,,,,,,,,
1950-08-25,18.540001,,,,,,,,,
1950-08-28,18.530001000000002,,,,,,,,,
1950-08-29,18.540001,,,,,,,,,
1950-08-30,18.43,,,,,,,,,
1950-08-31,18.42,,,,,,,,,
1950-09-01,18.549999,,,,,,,,,
1950-09-05,18.68,,,,,,,,,
1950-09-06,18.540001,,,,,,,,,
1950-09-07,18.59,,,,,,,,,
1950-09-08,18.75,,,,,,,,,
1950-09-11,18.610001,,,,,,,,,
1950-09-12,18.870001000000002,,,,,,,,,
1950-09-13,19.09,,,,,,,,,
1950-09-14,19.18,,,,,,,,,
1950-09-15,19.290001,,,,,,,,,
1950-09-18,19.370001000000002,,,,,,,,,
1950-09-19,19.309998999999998,,,,,,,,,
1950-09-20,19.209999,,,,,,,,,
1950-09-21,19.370001000000002,,,,,,,,,
1950-09-22,19.440001000000002,,,,,,,,,
1950-09-25,19.42,,,,,,,,,
1950-09-26,19.139999,,,,,,,,,
1950-09-27,19.41,,,,,,,,,
1950-09-28,19.42,,,,,,,,,
1950-09-29,19.450001,,,,,,,,,
1950-10-02,19.690001000000002,,,,,,,,,
1950-10-03,19.66,,,,,,,,,
1950-10-04,20.0,,,,,,,,,
1950-10-05,19.889999,,,,,,,,,
1950-10-06,20.120001000000002,,,,,,,,,
1950-10-09,20.0,,,,,,,,,
1950-10-10,19.780001000000002,,,,,,,,,
1950-10-11,19.860001,,,,,,,,,
1950-10-13,19.85,,,,,,,,,
1950-10-16,19.709999,,,,,,,,,
1950-10-17,19.889999,,,,,,,,,
1950-10-18,20.01,,,,,,,,,
1950-10-19,20.02,,,,,,,,,
1950-10-20,19.959999,,,,,,,,,
1950-10-23,19.959999,,,,,,,,,
1950-10-24,20.08,,,,,,,,,
1950-10-25,20.049999,,,,,,,,,
1950-10-26,19.610001,,,,,,,,,
1950-10-27,19.77,,,,,,,,,
1950-10-30,19.610001,,,,,,,,,
1950-10-31,19.530001000000002,,,,,,,,,
1950-11-01,19.559998999999998,,,,,,,,,
1950-11-02,19.73,,,,,,,,,
1950-11-03,19.85,,,,,,,,,
1950-11-06,19.360001,,,,,,,,,
1950-11-08,19.559998999999998,,,,,,,,,
1950-11-09,19.790001,,,,,,,,,
1950-11-10,19.940001000000002,,,,,,,,,
1950-11-13,20.01,,,,,,,,,
1950-11-14,19.860001,,,,,,,,,
1950-11-15,19.82,,,,,,,,,
1950-11-16,19.719998999999998,,,,,,,,,
1950-11-17,19.860001,,,,,,,,,
1950-11-20,19.93,,,,,,,,,
1950-11-21,19.879998999999998,,,,,,,,,
1950-11-22,20.16,,,,,,,,,
1950-11-24,20.32,,,,,,,,,
1950-11-27,20.18,,,,,,,,,
1950-11-28,19.559998999999998,,,,,,,,,
1950-11-29,19.370001000000002,,,,,,,,,
1950-11-30,19.51,,,,,,,,,
1950-12-01,19.66,,,,,,,,,
1950-12-04,19.0,,,,,,,,,
1950-12-05,19.309998999999998,,,,,,,,,
1950-12-06,19.450001,,,,,,,,,
1950-12-07,19.4,,,,,,,,,
1950-12-08,19.4,,,,,,,,,
1950-12-11,19.719998999999998,,,,,,,,,
1950-12-12,19.68,,,,,,,,,
1950-12-13,19.67,,,,,,,,,
1950-12-14,19.43,,,,,,,,,
1950-12-15,19.33,,,,,,,,,
1950-12-18,19.85,,,,,,,,,
1950-12-19,19.959999,,,,,,,,,
1950-12-20,19.969998999999998,,,,,,,,,
1950-12-21,19.98,,,,,,,,,
1950-12-22,20.07,,,,,,,,,
1950-12-26,19.92,,,,,,,,,
1950-12-27,20.299999,,,,,,,,,
1950-12-28,20.379998999999998,,,,,,,,,
1950-12-29,20.43,,,,,,,,,
1951-01-02,20.77,,,,,,,,,
1951-01-03,20.690001000000002,,,,,,,,,
1951-01-04,20.870001000000002,,,,,,,,,
1951-01-05,20.870001000000002,,,,,,,,,
1951-01-08,21.0,,,,,,,,,
1951-01-09,21.120001000000002,,,,,,,,,
1951-01-10,20.85,,,,,,,,,
1951-01-11,21.190001000000002,,,,,,,,,
1951-01-12,21.110001,,,,,,,,,
1951-01-15,21.299999,,,,,,,,,
1951-01-16,21.459999,,,,,,,,,
1951-01-17,21.549999,,,,,,,,,
1951-01-18,21.4,,,,,,,,,
1951-01-19,21.360001,,,,,,,,,
1951-01-22,21.18,,,,,,,,,
1951-01-23,21.26,,,,,,,,,
1951-01-24,21.16,,,,,,,,,
1951-01-25,21.030001000000002,,,,,,,,,
1951-01-26,21.26,,,,,,,,,
1951-01-29,21.67,,,,,,,,,
1951-01-30,21.74,,,,,,,,,
1951-01-31,21.66,,,,,,,,,
1951-02-01,21.77,,,,,,,,,
1951-02-02,21.959999,,,,,,,,,
1951-02-05,22.200001,,,,,,,,,
1951-02-06,22.120001000000002,,,,,,,,,
1951-02-07,21.99,,,,,,,,,
1951-02-08,22.09,,,,,,,,,
1951-02-09,22.17,,,,,,,,,
1951-02-13,22.18,,,,,,,,,
1951-02-14,22.120001000000002,,,,,,,,,
1951-02-15,22.0,,,,,,,,,
1951-02-16,22.129998999999998,,,,,,,,,
1951-02-19,21.83,,,,,,,,,
1951-02-20,21.790001,,,,,,,,,
1951-02-21,21.860001,,,,,,,,,
1951-02-23,21.92,,,,,,,,,
1951-02-26,21.93,,,,,,,,,
1951-02-27,21.76,,,,,,,,,
1951-02-28,21.799999,,,,,,,,,
1951-03-01,21.85,,,,,,,,,
1951-03-02,21.93,,,,,,,,,
1951-03-05,21.790001,,,,,,,,,
1951-03-06,21.790001,,,,,,,,,
1951-03-07,21.860001,,,,,,,,,
1951-03-08,21.950001,,,,,,,,,
1951-03-09,21.950001,,,,,,,,,
1951-03-12,21.700001,,,,,,,,,
1951-03-13,21.41,,,,,,,,,
1951-03-14,21.25,,,,,,,,,
1951-03-15,21.290001,,,,,,,,,
1951-03-16,21.639999,,,,,,,,,
1951-03-19,21.559998999999998,,,,,,,,,
1951-03-20,21.52,,,,,,,,,
1951-03-21,21.639999,,,,,,,,,
1951-03-22,21.73,,,,,,,,,
1951-03-26,21.530001000000002,,,,,,,,,
1951-03-27,21.51,,,,,,,,,
1951-03-28,21.26,,,,,,,,,
1951-03-29,21.33,,,,,,,,,
1951-03-30,21.48,,,,,,,,,
1951-04-02,21.32,,,,,,,,,
1951-04-03,21.26,,,,,,,,,
1951-04-04,21.4,,,,,,,,,
1951-04-05,21.690001000000002,,,,,,,,,
1951-04-06,21.719998999999998,,,,,,,,,
1951-04-09,21.68,,,,,,,,,
1951-04-10,21.65,,,,,,,,,
1951-04-11,21.639999,,,,,,,,,
1951-04-12,21.83,,,,,,,,,
1951-04-13,22.09,,,,,,,,,
1951-04-16,22.040001,,,,,,,,,
1951-04-17,22.09,,,,,,,,,
1951-04-18,22.129998999999998,,,,,,,,,
1951-04-19,22.040001,,,,,,,,,
1951-04-20,22.040001,,,,,,,,,
1951-04-23,22.049999,,,,,,,,,
1951-04-24,21.959999,,,,,,,,,
1951-04-25,21.969998999999998,,,,,,,,,
1951-04-26,22.16,,,,,,,,,
1951-04-27,22.389999,,,,,,,,,
1951-04-30,22.43,,,,,,,,,
1951-05-01,22.530001000000002,,,,,,,,,
1951-05-02,22.620001000000002,,,,,,,,,
1951-05-03,22.809998999999998,,,,,,,,,
1951-05-04,22.77,,,,,,,,,
1951-05-07,22.629998999999998,,,,,,,,,
1951-05-08,22.610001,,,,,,,,,
1951-05-09,22.639999,,,,,,,,,
1951-05-10,22.51,,,,,,,,,
1951-05-11,22.33,,,,,,,,,
1951-05-14,22.18,,,,,,,,,
1951-05-15,21.76,,,,,,,,,
1951-05-16,21.690001000000002,,,,,,,,,
1951-05-17,21.91,,,,,,,,,
1951-05-18,21.51,,,,,,,,,
1951-05-21,21.459999,,,,,,,,,
1951-05-22,21.360001,,,,,,,,,
1951-05-23,21.16,,,,,,,,,
1951-05-24,21.049999,,,,,,,,,
1951-05-25,21.030001000000002,,,,,,,,,
1951-05-28,21.209999,,,,,,,,,
1951-05-29,21.35,,,,,,,,,
1951-05-31,21.52,,,,,,,,,
1951-06-01,21.48,,,,,,,,,
1951-06-04,21.24,,,,,,,,,
1951-06-05,21.33,,,,,,,,,
1951-06-06,21.48,,,,,,,,,
1951-06-07,21.559998999999998,,,,,,,,,
1951-06-08,21.49,,,,,,,,,
1951-06-11,21.610001,,,,,,,,,
1951-06-12,21.52,,,,,,,,,
1951-06-13,21.549999,,,,,,,,,
1951-06-14,21.84,,,,,,,,,
1951-06-15,22.040001,,,,,,,,,
1951-06-18,22.049999,,,,,,,,,
1951-06-19,22.02,,,,,,,,,
1951-06-20,21.91,,,,,,,,,
1951-06-21,21.780001000000002,,,,,,,,,
1951-06-22,21.549999,,,,,,,,,
1951-06-25,21.290001,,,,,,,,,
1951-06-26,21.299999,,,,,,,,,
1951-06-27,21.370001000000002,,,,,,,,,
1951-06-28,21.1,,,,,,,,,
1951-06-29,20.959999,,,,,,,,,
1951-07-02,21.1,,,,,,,,,
1951-07-03,21.23,,,,,,,,,
1951-07-05,21.639999,,,,,,,,,
1951-07-06,21.639999,,,,,,,,,
1951-07-09,21.73,,,,,,,,,
1951-07-10,21.629998999999998,,,,,,,,,
1951-07-11,21.68,,,,,,,,,
1951-07-12,21.799999,,,,,,,,,
1951-07-13,21.98,,,,,,,,,
1951-07-16,21.73,,,,,,,,,
1951-07-17,21.92,,,,,,,,,
1951-07-18,21.879998999999998,,,,,,,,,
1951-07-19,21.84,,,,,,,,,
1951-07-20,21.879998999999998,,,,,,,,,
1951-07-23,22.1,,,,,,,,,
1951-07-24,22.440001000000002,,,,,,,,,
1951-07-25,22.32,,,,,,,,,
1951-07-26,22.469998999999998,,,,,,,,,
1951-07-27,22.530001000000002,,,,,,,,,
1951-07-30,22.629998999999998,,,,,,,,,
1951-07-31,22.4,,,,,,,,,
1951-08-01,22.51,,,,,,,,,
1951-08-02,22.82,,,,,,,,,
1951-08-03,22.85,,,,,,,,,
1951-08-06,23.01,,,,,,,,,
1951-08-07,23.030001000000002,,,,,,,,,
1951-08-08,22.93,,,,,,,,,
1951-08-09,22.84,,,,,,,,,
1951-08-10,22.790001,,,,,,,,,
1951-08-13,22.799999,,,,,,,,,
1951-08-14,22.700001,,,,,,,,,
1951-08-15,22.790001,,,,,,,,,
1951-08-16,22.870001000000002,,,,,,,,,
1951-08-17,22.940001000000002,,,,,,,,,
1951-08-20,22.93,,,,,,,,,
1951-08-21,22.83,,,,,,,,,
1951-08-22,22.75,,,,,,,,,
1951-08-23,22.9,,,,,,,,,
1951-08-24,22.879998999999998,,,,,,,,,
1951-08-27,22.85,,,,,,,,,
1951-08-28,22.9,,,,,,,,,
1951-08-29,23.08,,,,,,,,,
1951-08-30,23.24,,,,,,,,,
1951-08-31,23.280001000000002,,,,,,,,,
1951-09-04,23.280001000000002,,,,,,,,,
1951-09-05,23.42,,,,,,,,,
1951-09-06,23.469998999999998,,,,,,,,,
1951-09-07,23.530001000000002,,,,,,,,,
1951-09-10,23.620001000000002,,,,,,,,,
1951-09-11,23.5,,,,,,,,,
1951-09-12,23.6,,,,,,,,,
1951-09-13,23.709999,,,,,,,,,
1951-09-14,23.690001000000002,,,,,,,,,
1951-09-17,23.620001000000002,,,,,,,,,
1951-09-18,23.59,,,,,,,,,
1951-09-19,23.59,,,,,,,,,
1951-09-20,23.57,,,,,,,,,
1951-09-21,23.4,,,,,,,,,
1951-09-24,23.299999,,,,,,,,,
1951-09-25,23.379998999999998,,,,,,,,,
1951-09-26,23.4,,,,,,,,,
1951-09-27,23.27,,,,,,,,,
1951-09-28,23.26,,,,,,,,,
1951-10-01,23.469998999999998,,,,,,,,,
1951-10-02,23.639999,,,,,,,,,
1951-10-03,23.790001,,,,,,,,,
1951-10-04,23.719998999999998,,,,,,,,,
1951-10-05,23.780001000000002,,,,,,,,,
1951-10-08,23.75,,,,,,,,,
1951-10-09,23.65,,,,,,,,,
1951-10-10,23.610001,,,,,,,,,
1951-10-11,23.700001,,,,,,,,,
1951-10-15,23.85,,,,,,,,,
1951-10-16,23.77,,,,,,,,,
1951-10-17,23.690001000000002,,,,,,,,,
1951-10-18,23.67,,,,,,,,,
1951-10-19,23.32,,,,,,,,,
1951-10-22,22.75,,,,,,,,,
1951-10-23,22.84,,,,,,,,,
1951-10-24,23.030001000000002,,,,,,,,,
1951-10-25,22.959999,,,,,,,,,
1951-10-26,22.809998999999998,,,,,,,,,
1951-10-29,22.690001000000002,,,,,,,,,
1951-10-30,22.66,,,,,,,,,
1951-10-31,22.940001000000002,,,,,,,,,
1951-11-01,23.1,,,,,,,,,
1951-11-02,22.93,,,,,,,,,
1951-11-05,22.82,,,,,,,,,
1951-11-07,22.49,,,,,,,,,
1951-11-08,22.469998999999998,,,,,,,,,
1951-11-09,22.75,,,,,,,,,
1951-11-13,22.790001,,,,,,,,,
1951-11-14,22.85,,,,,,,,,
1951-11-15,22.84,,,,,,,,,
1951-11-16,22.82,,,,,,,,,
1951-11-19,22.73,,,,,,,,,
1951-11-20,22.68,,,,,,,,,
1951-11-21,22.639999,,,,,,,,,
1951-11-23,22.4,,,,,,,,,
1951-11-26,22.43,,,,,,,,,
1951-11-27,22.66,,,,,,,,,
1951-11-28,22.610001,,,,,,,,,
1951-11-29,22.67,,,,,,,,,
1951-11-30,22.879998999999998,,,,,,,,,
1951-12-03,23.01,,,,,,,,,
1951-12-04,23.139999,,,,,,,,,
1951-12-05,23.07,,,,,,,,,
1951-12-06,23.34,,,,,,,,,
1951-12-07,23.379998999999998,,,,,,,,,
1951-12-10,23.42,,,,,,,,,
1951-12-11,23.299999,,,,,,,,,
1951-12-12,23.370001000000002,,,,,,,,,
1951-12-13,23.389999,,,,,,,,,
1951-12-14,23.370001000000002,,,,,,,,,
1951-12-17,23.41,,,,,,,,,
1951-12-18,23.49,,,,,,,,,
1951-12-19,23.57,,,,,,,,,
1951-12-20,23.57,,,,,,,,,
1951-12-21,23.51,,,,,,,,,
1951-12-24,23.540001,,,,,,,,,
1951-12-26,23.440001000000002,,,,,,,,,
1951-12-27,23.65,,,,,,,,,
1951-12-28,23.690001000000002,,,,,,,,,
1951-12-31,23.77,,,,,,,,,
1952-01-02,23.799999,,,,,,,,,
1952-01-03,23.879998999999998,,,,,,,,,
1952-01-04,23.92,,,,,,,,,
1952-01-07,23.91,,,,,,,,,
1952-01-08,23.82,,,,,,,,,
1952-01-09,23.74,,,,,,,,,
1952-01-10,23.860001,,,,,,,,,
1952-01-11,23.98,,,,,,,,,
1952-01-14,24.16,,,,,,,,,
1952-01-15,24.059998999999998,,,,,,,,,
1952-01-16,24.09,,,,,,,,,
1952-01-17,24.200001,,,,,,,,,
1952-01-18,24.25,,,,,,,,,
1952-01-21,24.459999,,,,,,,,,
1952-01-22,24.66,,,,,,,,,
1952-01-23,24.540001,,,,,,,,,
1952-01-24,24.559998999999998,,,,,,,,,
1952-01-25,24.549999,,,,,,,,,
1952-01-28,24.610001,,,,,,,,,
1952-01-29,24.57,,,,,,,,,
1952-01-30,24.23,,,,,,,,,
1952-01-31,24.139999,,,,,,,,,
1952-02-01,24.299999,,,,,,,,,
1952-02-04,24.120001000000002,,,,,,,,,
1952-02-05,24.110001,,,,,,,,,
1952-02-06,24.18,,,,,,,,,
1952-02-07,24.110001,,,,,,,,,
1952-02-08,24.24,,,,,,,,,
1952-02-11,24.110001,,,,,,,,,
1952-02-13,23.92,,,,,,,,,
1952-02-14,23.870001000000002,,,,,,,,,
1952-02-15,23.860001,,,,,,,,,
1952-02-18,23.74,,,,,,,,,
1952-02-19,23.360001,,,,,,,,,
1952-02-20,23.09,,,,,,,,,
1952-02-21,23.16,,,,,,,,,
1952-02-25,23.23,,,,,,,,,
1952-02-26,23.15,,,,,,,,,
1952-02-27,23.18,,,,,,,,,
1952-02-28,23.290001,,,,,,,,,
1952-02-29,23.26,,,,,,,,,
1952-03-03,23.290001,,,,,,,,,
1952-03-04,23.68,,,,,,,,,
1952-03-05,23.709999,,,,,,,,,
1952-03-06,23.690001000000002,,,,,,,,,
1952-03-07,23.719998999999998,,,,,,,,,
1952-03-10,23.6,,,,,,,,,
1952-03-11,23.620001000000002,,,,,,,,,
1952-03-12,23.73,,,,,,,,,
1952-03-13,23.75,,,,,,,,,
1952-03-14,23.75,,,,,,,,,
1952-03-17,23.92,,,,,,,,,
1952-03-18,23.870001000000002,,,,,,,,,
1952-03-19,23.82,,,,,,,,,
1952-03-20,23.889999,,,,,,,,,
1952-03-21,23.93,,,,,,,,,
1952-03-24,23.93,,,,,,,,,
1952-03-25,23.790001,,,,,,,,,
1952-03-26,23.780001000000002,,,,,,,,,
1952-03-27,23.99,,,,,,,,,
1952-03-28,24.18,,,,,,,,,
1952-03-31,24.370001000000002,,,,,,,,,
1952-04-01,24.18,,,,,,,,,
1952-04-02,24.120001000000002,,,,,,,,,
1952-04-03,24.120001000000002,,,,,,,,,
1952-04-04,24.02,,,,,,,,,
1952-04-07,23.799999,,,,,,,,,
1952-04-08,23.91,,,,,,,,,
1952-04-09,23.940001000000002,,,,,,,,,
1952-04-10,24.110001,,,,,,,,,
1952-04-14,23.950001,,,,,,,,,
1952-04-15,23.65,,,,,,,,,
1952-04-16,23.58,,,,,,,,,
1952-04-17,23.41,,,,,,,,,
1952-04-18,23.5,,,,,,,,,
1952-04-21,23.690001000000002,,,,,,,,,
1952-04-22,23.58,,,,,,,,,
1952-04-23,23.48,,,,,,,,,
1952-04-24,23.43,,,,,,,,,
1952-04-25,23.540001,,,,,,,,,
1952-04-28,23.549999,,,,,,,,,
1952-04-29,23.49,,,,,,,,,
1952-04-30,23.32,,,,,,,,,
1952-05-01,23.17,,,,,,,,,
1952-05-02,23.559998999999998,,,,,,,,,
1952-05-05,23.66,,,,,,,,,
1952-05-06,23.67,,,,,,,,,
1952-05-07,23.809998999999998,,,,,,,,,
1952-05-08,23.860001,,,,,,,,,
1952-05-09,23.84,,,,,,,,,
1952-05-12,23.75,,,,,,,,,
1952-05-13,23.780001000000002,,,,,,,,,
1952-05-14,23.68,,,,,,,,,
1952-05-15,23.6,,,,,,,,,
1952-05-16,23.559998999999998,,,,,,,,,
1952-05-19,23.610001,,,,,,,,,
1952-05-20,23.74,,,,,,,,,
1952-05-21,23.780001000000002,,,,,,,,,
1952-05-22,23.91,,,,,,,,,
1952-05-23,23.889999,,,,,,,,,
1952-05-26,23.940001000000002,,,,,,,,,
1952-05-27,23.879998999999998,,,,,,,,,
1952-05-28,23.84,,,,,,,,,
1952-05-29,23.860001,,,,,,,,,
1952-06-02,23.799999,,,,,,,,,
1952-06-03,23.780001000000002,,,,,,,,,
1952-06-04,23.950001,,,,,,,,,
1952-06-05,24.1,,,,,,,,,
1952-06-06,24.26,,,,,,,,,
1952-06-09,24.370001000000002,,,,,,,,,
1952-06-10,24.23,,,,,,,,,
1952-06-11,24.309998999999998,,,,,,,,,
1952-06-12,24.309998999999998,,,,,,,,,
1952-06-13,24.370001000000002,,,,,,,,,
1952-06-16,24.299999,,,,,,,,,
1952-06-17,24.33,,,,,,,,,
1952-06-18,24.43,,,,,,,,,
1952-06-19,24.51,,,,,,,,,
1952-06-20,24.59,,,,,,,,,
1952-06-23,24.559998999999998,,,,,,,,,
1952-06-24,24.6,,,,,,,,,
1952-06-25,24.66,,,,,,,,,
1952-06-26,24.75,,,,,,,,,
1952-06-27,24.83,,,,,,,,,
1952-06-30,24.959999,,,,,,,,,
1952-07-01,25.120001000000002,,,,,,,,,
1952-07-02,25.059998999999998,,,,,,,,,
1952-07-03,25.049999,,,,,,,,,
1952-07-07,24.969998999999998,,,,,,,,,
1952-07-08,24.959999,,,,,,,,,
1952-07-09,24.860001,,,,,,,,,
1952-07-10,24.809998999999998,,,,,,,,,
1952-07-11,24.98,,,,,,,,,
1952-07-14,25.030001000000002,,,,,,,,,
1952-07-15,25.16,,,,,,,,,
1952-07-16,25.16,,,,,,,,,
1952-07-17,25.049999,,,,,,,,,
1952-07-18,24.85,,,,,,,,,
1952-07-21,24.950001,,,,,,,,,
1952-07-22,25.0,,,,,,,,,
1952-07-23,25.110001,,,,,,,,,
1952-07-24,25.24,,,,,,,,,
1952-07-25,25.16,,,,,,,,,
1952-07-28,25.200001,,,,,,,,,
1952-07-29,25.26,,,,,,,,,
1952-07-30,25.370001000000002,,,,,,,,,
1952-07-31,25.4,,,,,,,,,
1952-08-01,25.450001,,,,,,,,,
1952-08-04,25.43,,,,,,,,,
1952-08-05,25.459999,,,,,,,,,
1952-08-06,25.440001000000002,,,,,,,,,
1952-08-07,25.52,,,,,,,,,
1952-08-08,25.549999,,,,,,,,,
1952-08-11,25.52,,,,,,,,,
1952-08-12,25.309998999999998,,,,,,,,,
1952-08-13,25.280001000000002,,,,,,,,,
1952-08-14,25.280001000000002,,,,,,,,,
1952-08-15,25.200001,,,,,,,,,
1952-08-18,24.940001000000002,,,,,,,,,
